ExperimentType,ExpID,FolderID,EyeDx,EyeDy,EyeDz,EyeOx,EyeOy,EyeOz,IsValid,LeftBlinking,RightBlinking,GameTime,ConvergenceDistance,ConvergenceDistanceIsValid,LocalTime,CamPx,CamPy,CamPz,LocalCamPx,LocalCamPy,LocalCamPz,CamRx,CamRy,CamRz,CamRw,LocalCamRx,LocalCamRy,LocalCamRz,LocalCamRw,Timestamp,AreYouHappyToBePartOfOurExperiment,ExperimentID,Gender,AgeGroup,DoYouEncounterColourBlindness,GamingExperienceHowOftenDoYouPlayComputerGamesPCConsolemobile,ExperienceWithVirtualReality,Arrowsscene1HelpedMeToExploreTheEnvironment,Avatarsscene2HelpedMeToExploreTheEnvironment,ArrowsDistractMyAttention,AvatarsDistractMyAttention
Arrows,1,cpc,-0.02307129,-0.4187927,0.9077759,0.008323425,0.001616257,-0.03535985,True,False,False,1.028026,0.9494964,True,05:02:31 PM,158.9823,196.2356,-286.4411,0.3458157,2.280683,-0.03433777,-0.2512567,0.3607129,-0.04792439,-0.8969167,-0.1997093,-0.1513232,0.09534913,-0.963393,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,-0.03309631,-0.3923035,0.9192352,0.006581742,0.00177359,-0.03533374,True,False,False,1.043629,0.8770981,True,05:02:31 PM,158.9832,196.2328,-286.4383,0.3486671,2.277937,-0.03356375,-0.2575618,0.3549999,-0.0484416,-0.8973799,-0.2054751,-0.1563299,0.09837961,-0.9610736,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,-0.046875,-0.3752747,0.9257202,0.006795029,0.0018219,-0.03530927,True,False,False,1.059312,1.137936,True,05:02:31 PM,158.9841,196.23,-286.4354,0.351665,2.275244,-0.0327635,-0.2636912,0.3490472,-0.04851119,-0.8979308,-0.2108613,-0.1615747,0.1017125,-0.9586896,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,-0.05290222,-0.3688354,0.9279785,0.007713791,0.001790665,-0.0353087,True,False,False,1.073412,0.8937051,True,05:02:31 PM,158.9863,196.2241,-286.4303,0.3572378,2.269411,-0.03188623,-0.2774328,0.336707,-0.0496607,-0.8984393,-0.2234547,-0.1721336,0.1082834,-0.9532642,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,-0.06698608,-0.3425446,0.9371033,0.009899186,0.001797119,-0.03526419,True,False,False,1.088597,0.6068333,True,05:02:31 PM,158.9876,196.2213,-286.4279,0.3599172,2.266613,-0.03165711,-0.2844687,0.3308671,-0.05027232,-0.8983748,-0.2299159,-0.1769637,0.1116039,-0.9504563,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,-0.07933044,-0.3168945,0.9451294,0.01038983,0.001899368,-0.0352291,True,False,False,1.103765,0.9998306,True,05:02:31 PM,158.9888,196.2187,-286.4252,0.3629093,2.264045,-0.0311953,-0.290821,0.3252706,-0.0504766,-0.8983732,-0.2355744,-0.1816184,0.1149122,-0.9477947,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,-0.0927124,-0.3024445,0.9486389,0.01025064,0.001963562,-0.03522263,True,False,False,1.120975,1.180617,True,05:02:31 PM,158.9912,196.214,-286.4196,0.3689716,2.259346,-0.03038217,-0.3011715,0.31443,-0.04989699,-0.8988547,-0.2443429,-0.1908924,0.1211549,-0.9429624,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,-0.1008453,-0.2950439,0.9501343,0.007776597,0.002100388,-0.03522452,True,False,False,1.135386,0.6048708,True,05:02:31 PM,158.9925,196.2116,-286.4169,0.3719511,2.256966,-0.0301273,-0.3058005,0.30867,-0.04952125,-0.899309,-0.2482154,-0.195939,0.1240843,-0.9405318,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,-0.112854,-0.2811584,0.9529877,0.00629364,0.002190445,-0.03522724,True,False,False,1.149151,0.4663557,True,05:02:31 PM,158.9955,196.2068,-286.4112,0.3784363,2.252159,-0.02966572,-0.3153892,0.2956007,-0.04876395,-0.9004289,-0.2562661,-0.2074588,0.130179,-0.9350626,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,-0.1201782,-0.28302,0.9515381,0.006763718,0.002185104,-0.03522782,True,False,False,1.16211,0.4643216,True,05:02:31 PM,158.9973,196.2044,-286.4087,0.3814867,2.249772,-0.02987076,-0.3205563,0.2883869,-0.0483379,-0.9009662,-0.2606012,-0.2137781,0.1334834,-0.9319701,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
