ExperimentType,ExpID,FolderID,EyeDx,EyeDy,EyeDz,EyeOx,EyeOy,EyeOz,IsValid,LeftBlinking,RightBlinking,GameTime,ConvergenceDistance,ConvergenceDistanceIsValid,LocalTime,CamPx,CamPy,CamPz,LocalCamPx,LocalCamPy,LocalCamPz,CamRx,CamRy,CamRz,CamRw,LocalCamRx,LocalCamRy,LocalCamRz,LocalCamRw,Timestamp,AreYouHappyToBePartOfOurExperiment,ExperimentID,Gender,AgeGroup,DoYouEncounterColourBlindness,GamingExperienceHowOftenDoYouPlayComputerGamesPCConsolemobile,ExperienceWithVirtualReality,Arrowsscene1HelpedMeToExploreTheEnvironment,Avatarsscene2HelpedMeToExploreTheEnvironment,ArrowsDistractMyAttention,AvatarsDistractMyAttention
Avatars,1,tfs,0.2387695,0.05152893,0.969696,-0.03171308,-0.0003350678,-0.02196108,True,False,False,0.9003178,0.1,True,12:59:56 PM,159.7179,195.5084,-289.5087,-4.922074,-0.451637,-0.5187414,0.09814716,-0.2733175,-0.01502928,-0.9567857,0.09814716,-0.2733175,-0.01502928,-0.9567857,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.2220764,-0.03973389,0.9742126,-0.03184308,-0.0002424164,-0.0218774,True,False,False,0.912953,0.1483524,True,12:59:56 PM,159.7179,195.5079,-289.5089,-4.922128,-0.4521499,-0.5189108,0.09544621,-0.2734717,-0.0134533,-0.9570383,0.09544621,-0.2734717,-0.0134533,-0.9570383,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1606293,-0.02845764,0.9866028,-0.0318411,-0.0002269592,-0.02182936,True,False,False,0.9262452,0.1,True,12:59:56 PM,159.7182,195.5068,-289.5088,-4.921827,-0.4531957,-0.5187644,0.08963884,-0.2737381,-0.01077739,-0.9575574,0.08963884,-0.2737381,-0.01077739,-0.9575574,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.2314301,-0.01361084,0.9727478,-0.03058013,-8.47168e-05,-0.02184189,True,False,False,0.9381912,0.1,True,12:59:56 PM,159.7182,195.5065,-289.5088,-4.921811,-0.4535495,-0.5188277,0.08749813,-0.2737751,-0.009984022,-0.9577535,0.08749813,-0.2737751,-0.009984022,-0.9577535,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1963348,-0.1161346,0.9736176,0.0007587128,0.000897812,-0.02076704,True,False,False,0.9503782,0.1,True,12:59:56 PM,159.7184,195.5062,-289.5087,-4.921585,-0.453796,-0.5186776,0.08597396,-0.2738507,-0.009462043,-0.9578751,0.08597396,-0.2738507,-0.009462043,-0.9578751,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.190918,-0.1393433,0.9716492,0.003581055,0.001203094,-0.02069277,True,False,False,0.9623482,0.1310989,True,12:59:56 PM,159.7185,195.506,-289.5086,-4.921498,-0.453988,-0.5186236,0.08484475,-0.2739325,-0.009124479,-0.9579558,0.08484475,-0.2739325,-0.009124479,-0.9579558,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1820679,-0.1345367,0.9740295,0.003444031,0.001202194,-0.02068309,True,False,False,0.9742745,0.1,True,12:59:56 PM,159.7187,195.5059,-289.5085,-4.921293,-0.4541359,-0.518501,0.0842066,-0.2743152,-0.009004833,-0.9579036,0.0842066,-0.2743152,-0.009004833,-0.9579036,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1781616,-0.1173401,0.9769745,-0.002349106,0.0009992371,-0.02086069,True,False,False,0.986495,0.1,True,12:59:56 PM,159.7189,195.5057,-289.5084,-4.921146,-0.454273,-0.5184464,0.08340055,-0.2746597,-0.008700096,-0.9578783,0.08340055,-0.2746597,-0.008700096,-0.9578783,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1956635,-0.1045532,0.9750671,-0.003891602,0.0009399414,-0.02092023,True,False,False,0.9990059,0.1,True,12:59:56 PM,159.719,195.5056,-289.5084,-4.920974,-0.454458,-0.51844,0.08249442,-0.2753136,-0.008437638,-0.9577714,0.08249442,-0.2753136,-0.008437638,-0.9577714,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.193634,-0.107605,0.9751434,-0.003767029,0.0009259644,-0.02091062,True,False,False,1.01197,0.1,True,12:59:56 PM,159.7191,195.5054,-289.5085,-4.920866,-0.4546149,-0.5184852,0.08159215,-0.2761807,-0.008243086,-0.9576007,0.08159215,-0.2761807,-0.008243086,-0.9576007,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1972961,-0.1077728,0.9743958,-0.003691132,0.0009533539,-0.0209017,True,False,False,1.02704,0.1,True,12:59:56 PM,159.7193,195.5053,-289.5087,-4.920726,-0.4547007,-0.5186989,0.08079868,-0.2780915,-0.008800237,-0.9571099,0.08079868,-0.2780915,-0.008800237,-0.9571099,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.2080841,-0.1244202,0.9701538,-0.0006213379,0.001099884,-0.02080066,True,False,False,1.042086,0.1,True,12:59:56 PM,159.7193,195.5054,-289.5088,-4.920707,-0.454564,-0.5188396,0.08102975,-0.2789224,-0.009482081,-0.956842,0.08102975,-0.2789224,-0.009482081,-0.956842,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1768799,-0.1224365,0.9765778,-0.004385071,0.001037293,-0.02087184,True,False,False,1.056179,0.1,True,12:59:56 PM,159.7193,195.5057,-289.5089,-4.920659,-0.4543244,-0.518924,0.08224312,-0.2794931,-0.01074933,-0.9565585,0.08224312,-0.2794931,-0.01074933,-0.9565585,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.181488,-0.1392517,0.9734802,-0.00201123,0.00127713,-0.02082111,True,False,False,1.069525,0.1283806,True,12:59:56 PM,159.7193,195.506,-289.509,-4.920671,-0.4540179,-0.5189996,0.08379136,-0.2799392,-0.01189052,-0.9562801,0.08379136,-0.2799392,-0.01189052,-0.9562801,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1399536,0.00340271,0.9901428,-0.03124364,0.0004052277,-0.02026583,True,False,False,1.08203,0.1,True,12:59:56 PM,159.7191,195.507,-289.5092,-4.920906,-0.45296,-0.5192517,0.08934794,-0.2798145,-0.01441766,-0.9557788,0.08934794,-0.2798145,-0.01441766,-0.9557788,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.09010315,-0.005493164,0.9959106,-0.03110233,0.0009417572,-0.02113554,True,False,False,1.095188,2.023424,True,12:59:56 PM,159.7188,195.5079,-289.5095,-4.921171,-0.4521534,-0.5194744,0.09363201,-0.2794558,-0.01591018,-0.9554499,0.09363201,-0.2794558,-0.01591018,-0.9554499,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.014328,0.1779327,0.9839325,-0.03085593,0.001415894,-0.02173329,True,False,False,1.108008,0.1,True,12:59:56 PM,159.7186,195.5089,-289.5096,-4.921367,-0.4511397,-0.5195923,0.09927005,-0.2791541,-0.01746629,-0.9549416,0.09927005,-0.2791541,-0.01746629,-0.9549416,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
